"county","state","year","latitude","longitude","patent_count"
"ALLEGAN","MI",2012,42.655,-86.202,19
"ALLEGAN","MI",2012,42.6674,-86.002,2
"ALLEGAN","MI",2012,42.6846,-86.1777,1
"ALLEGAN","MI",2012,42.725,-85.7051,14
"ALLEGAN","MI",2012,42.7542,-86.1424,1
"ALLEGAN","MI",2012,42.7635,-86.1392,1
"ALLEGANY","MD",2012,39.6529,-78.7625,189
"ALLEGANY","MD",2012,39.6556,-78.8106,2
"ALLEGANY","MD",2012,39.6581,-78.9284,3
"ALLEGANY","MD",2012,39.7035,-78.5699,6
"ALLEGANY","NY",2012,42.027,-78.2061,1
"ALLEGANY","NY",2012,42.122,-77.9481,47
"ALLEGANY","NY",2012,42.1239,-77.9522,1
"ALLEGANY","NY",2012,42.1281,-78.2431,1
"ALLEGANY","NY",2012,42.1783,-77.9733,1
"ALLEGANY","NY",2012,42.211,-78.2481,8
"ALLEGANY","NY",2012,42.2495,-78.0142,1
"ALLEGANY","NY",2012,42.2542,-77.7906,19
"ALLEGANY","NY",2012,42.2698,-77.7592,11
"ALLEGANY","NY",2012,42.3043,-77.9182,1
"ALLEGANY","NY",2012,42.3865,-78.1536,2
"ALLEGANY","NY",2012,42.4615,-77.7769,1
"ALLEGANY","NY",2012,42.4728,-78.1364,14
"ALLEGHANY","NC",2012,36.5054,-81.1209,1
"ALLEGHENY","PA",2012,40.273,-79.9156,1
"ALLEGHENY","PA",2012,40.2912,-79.932,14
"ALLEGHENY","PA",2012,40.3086,-80.0545,1
"ALLEGHENY","PA",2012,40.3167,-80.0423,1
"ALLEGHENY","PA",2012,40.3206,-80.087,19
"ALLEGHENY","PA",2012,40.3248,-79.8923,1
"ALLEGHENY","PA",2012,40.3276,-80.0395,69
"ALLEGHENY","PA",2012,40.3356,-79.9606,1
"ALLEGHENY","PA",2012,40.3359,-79.8698,3
"ALLEGHENY","PA",2012,40.3376,-79.8092,18
"ALLEGHENY","PA",2012,40.3381,-79.979,1
"ALLEGHENY","PA",2012,40.3465,-79.9985,1
"ALLEGHENY","PA",2012,40.3471,-79.8641,8
"ALLEGHENY","PA",2012,40.3506,-79.8862,2
"ALLEGHENY","PA",2012,40.3553,-80.0495,1
"ALLEGHENY","PA",2012,40.3562,-80.1101,44
"ALLEGHENY","PA",2012,40.3576,-80.1652,2
"ALLEGHENY","PA",2012,40.3607,-80.1045,1
"ALLEGHENY","PA",2012,40.363,-80.17,1
"ALLEGHENY","PA",2012,40.3634,-79.8664,10
"ALLEGHENY","PA",2012,40.3648,-80.0223,1
"ALLEGHENY","PA",2012,40.3728,-80.0479,1
"ALLEGHENY","PA",2012,40.3737,-80.1178,5
"ALLEGHENY","PA",2012,40.3747,-80.0703,3
"ALLEGHENY","PA",2012,40.3761,-79.9696,1
"ALLEGHENY","PA",2012,40.3776,-79.9084,1
"ALLEGHENY","PA",2012,40.3798,-79.8095,3
"ALLEGHENY","PA",2012,40.3813,-80.0158,1
"ALLEGHENY","PA",2012,40.3831,-79.8064,1
"ALLEGHENY","PA",2012,40.3864,-80.1177,1
"ALLEGHENY","PA",2012,40.3865,-80.0457,1
"ALLEGHENY","PA",2012,40.3881,-80.0786,1
"ALLEGHENY","PA",2012,40.3904,-80.1225,1
"ALLEGHENY","PA",2012,40.3909,-79.8495,1
"ALLEGHENY","PA",2012,40.3909,-79.8101,2
"ALLEGHENY","PA",2012,40.3923,-79.9,8
"ALLEGHENY","PA",2012,40.394,-79.912,2
"ALLEGHENY","PA",2012,40.3981,-80.1856,1
"ALLEGHENY","PA",2012,40.4,-79.8634,1
"ALLEGHENY","PA",2012,40.4031,-79.7781,1
"ALLEGHENY","PA",2012,40.4034,-79.9361,2
"ALLEGHENY","PA",2012,40.4034,-79.8684,3
"ALLEGHENY","PA",2012,40.4059,-79.8251,8
"ALLEGHENY","PA",2012,40.4079,-80.0518,1
"ALLEGHENY","PA",2012,40.4087,-80.0834,30
"ALLEGHENY","PA",2012,40.4162,-80.0515,1
"ALLEGHENY","PA",2012,40.4165,-79.8269,1
"ALLEGHENY","PA",2012,40.4183,-79.803,1
"ALLEGHENY","PA",2012,40.4212,-79.7881,212
"ALLEGHENY","PA",2012,40.422,-79.9312,1
"ALLEGHENY","PA",2012,40.4223,-80.0367,1
"ALLEGHENY","PA",2012,40.4237,-79.8828,16
"ALLEGHENY","PA",2012,40.4249,-79.7676,1
"ALLEGHENY","PA",2012,40.426,-79.9695,1
"ALLEGHENY","PA",2012,40.4261,-79.8213,4
"ALLEGHENY","PA",2012,40.4293,-79.9724,52
"ALLEGHENY","PA",2012,40.4296,-80.0638,1
"ALLEGHENY","PA",2012,40.4299,-79.9316,1
"ALLEGHENY","PA",2012,40.431,-79.931,1
"ALLEGHENY","PA",2012,40.4325,-79.7512,2
"ALLEGHENY","PA",2012,40.4327,-79.9249,17
"ALLEGHENY","PA",2012,40.4332,-80.0172,2
"ALLEGHENY","PA",2012,40.4341,-79.8946,1
"ALLEGHENY","PA",2012,40.4357,-80.0889,1
"ALLEGHENY","PA",2012,40.4369,-79.8577,1
"ALLEGHENY","PA",2012,40.4373,-79.9902,3
"ALLEGHENY","PA",2012,40.4379,-79.9556,9
"ALLEGHENY","PA",2012,40.4382,-79.9293,1
"ALLEGHENY","PA",2012,40.4385,-79.8236,1
"ALLEGHENY","PA",2012,40.4392,-80.0035,2
"ALLEGHENY","PA",2012,40.4402,-79.8994,1
"ALLEGHENY","PA",2012,40.4404,-80.0008,1
"ALLEGHENY","PA",2012,40.4406,-79.9959,2984
"ALLEGHENY","PA",2012,40.4417,-79.882,9
"ALLEGHENY","PA",2012,40.4418,-80.087,2
"ALLEGHENY","PA",2012,40.4422,-79.9949,1
"ALLEGHENY","PA",2012,40.4436,-79.9358,1
"ALLEGHENY","PA",2012,40.4444,-79.9608,2
"ALLEGHENY","PA",2012,40.4444,-79.8995,1
"ALLEGHENY","PA",2012,40.4451,-80.0088,8
"ALLEGHENY","PA",2012,40.4457,-79.9152,1
"ALLEGHENY","PA",2012,40.4475,-79.9934,1
"ALLEGHENY","PA",2012,40.4478,-80.0012,1
"ALLEGHENY","PA",2012,40.4507,-79.8513,1
"ALLEGHENY","PA",2012,40.4509,-79.9025,5
"ALLEGHENY","PA",2012,40.451,-79.9511,1
"ALLEGHENY","PA",2012,40.4511,-80.1805,1
"ALLEGHENY","PA",2012,40.4511,-79.9333,3
"ALLEGHENY","PA",2012,40.4512,-79.9152,1
"ALLEGHENY","PA",2012,40.4579,-79.9239,1
"ALLEGHENY","PA",2012,40.4581,-79.9301,1
"ALLEGHENY","PA",2012,40.4643,-79.9263,19
"ALLEGHENY","PA",2012,40.4645,-79.8645,5
"ALLEGHENY","PA",2012,40.4656,-80.0656,21
"ALLEGHENY","PA",2012,40.4658,-80.1317,7
"ALLEGHENY","PA",2012,40.4718,-79.9191,1
"ALLEGHENY","PA",2012,40.4721,-79.9137,3
"ALLEGHENY","PA",2012,40.4737,-79.9612,3
"ALLEGHENY","PA",2012,40.4785,-80.1038,1
"ALLEGHENY","PA",2012,40.4828,-80.0367,2
"ALLEGHENY","PA",2012,40.4854,-79.7108,1
"ALLEGHENY","PA",2012,40.4897,-80.2963,5
"ALLEGHENY","PA",2012,40.4909,-79.7288,4
"ALLEGHENY","PA",2012,40.4915,-79.9048,10
"ALLEGHENY","PA",2012,40.4917,-80.1987,2
"ALLEGHENY","PA",2012,40.4934,-79.8606,4
"ALLEGHENY","PA",2012,40.4936,-80.2004,1
"ALLEGHENY","PA",2012,40.494,-79.7917,1
"ALLEGHENY","PA",2012,40.4945,-79.9264,1
"ALLEGHENY","PA",2012,40.4965,-79.7632,1
"ALLEGHENY","PA",2012,40.4975,-80.0603,2
"ALLEGHENY","PA",2012,40.5003,-79.7495,1
"ALLEGHENY","PA",2012,40.5012,-79.8392,1
"ALLEGHENY","PA",2012,40.5068,-79.9081,6
"ALLEGHENY","PA",2012,40.5081,-80.0831,3
"ALLEGHENY","PA",2012,40.5125,-80.2116,1
"ALLEGHENY","PA",2012,40.5134,-79.9249,4
"ALLEGHENY","PA",2012,40.5134,-79.8798,1
"ALLEGHENY","PA",2012,40.5138,-80.007,1
"ALLEGHENY","PA",2012,40.5145,-79.9947,1
"ALLEGHENY","PA",2012,40.517,-80.2213,57
"ALLEGHENY","PA",2012,40.5175,-79.7849,1
"ALLEGHENY","PA",2012,40.5184,-80.1667,38
"ALLEGHENY","PA",2012,40.5185,-80.2114,1
"ALLEGHENY","PA",2012,40.5217,-79.8423,31
"ALLEGHENY","PA",2012,40.5223,-80.0342,11
"ALLEGHENY","PA",2012,40.5225,-79.8682,1
"ALLEGHENY","PA",2012,40.5228,-79.8325,2
"ALLEGHENY","PA",2012,40.523,-79.8633,8
"ALLEGHENY","PA",2012,40.524,-79.864,1
"ALLEGHENY","PA",2012,40.5254,-79.9473,1
"ALLEGHENY","PA",2012,40.5325,-79.968,78
"ALLEGHENY","PA",2012,40.5365,-80.1844,179
"ALLEGHENY","PA",2012,40.5368,-80.02,72
"ALLEGHENY","PA",2012,40.5397,-80.2306,1
"ALLEGHENY","PA",2012,40.5408,-79.7792,1
"ALLEGHENY","PA",2012,40.5417,-79.7992,43
"ALLEGHENY","PA",2012,40.5431,-79.8819,1
"ALLEGHENY","PA",2012,40.5434,-79.8077,1
"ALLEGHENY","PA",2012,40.5529,-80.1928,1
"ALLEGHENY","PA",2012,40.5561,-80.0098,1
"ALLEGHENY","PA",2012,40.5567,-80.1631,2
"ALLEGHENY","PA",2012,40.5567,-79.805,1
"ALLEGHENY","PA",2012,40.5569,-80.02,15
"ALLEGHENY","PA",2012,40.5571,-80.0129,1
"ALLEGHENY","PA",2012,40.5594,-80.1652,1
"ALLEGHENY","PA",2012,40.5595,-79.9592,265
"ALLEGHENY","PA",2012,40.5631,-80.2084,2
"ALLEGHENY","PA",2012,40.5712,-79.9528,7
"ALLEGHENY","PA",2012,40.5795,-79.9606,1
"ALLEGHENY","PA",2012,40.5864,-79.8687,1
"ALLEGHENY","PA",2012,40.5881,-80.0311,1
"ALLEGHENY","PA",2012,40.5907,-80.0346,1
"ALLEGHENY","PA",2012,40.5926,-80.105,1
"ALLEGHENY","PA",2012,40.6015,-79.7598,24
"ALLEGHENY","PA",2012,40.6063,-79.7468,1
"ALLEGHENY","PA",2012,40.6073,-79.9301,1
"ALLEGHENY","PA",2012,40.608,-79.975,1
"ALLEGHENY","PA",2012,40.6081,-79.7412,8
"ALLEGHENY","PA",2012,40.611,-79.9238,1
"ALLEGHENY","PA",2012,40.6115,-79.837,1
"ALLEGHENY","PA",2012,40.6192,-79.7855,1
"ALLEGHENY","PA",2012,40.623,-79.7298,28
"ALLEGHENY","PA",2012,40.6266,-80.055,314
"ALLEGHENY","PA",2012,40.6301,-79.9703,257
"ALLEGHENY","PA",2012,40.6312,-79.8814,6
"ALLEGHENY","PA",2012,40.6313,-79.8055,1
"ALLEGHENY","PA",2012,40.6379,-80.0811,5
"ALLEGHENY","PA",2012,40.6393,-80.0423,2
"ALLEGHENY","PA",2012,40.6425,-79.7764,1
"ALLEGHENY","PA",2012,40.6451,-80.1094,2
"ALLEGHENY","PA",2012,40.6517,-79.9528,1
"ALLEGHENY","PA",2012,40.6519,-79.7288,2
"ALLEGHENY","PA",2012,40.6634,-79.7641,1
"ALLEGHENY","PA",2012,40.6748,-79.9895,2
"ALLEN","IN",2012,40.9241,-84.8192,1
"ALLEN","IN",2012,40.9482,-84.9915,5
"ALLEN","IN",2012,40.9748,-84.8683,2
"ALLEN","IN",2012,41.0233,-85.0337,2
"ALLEN","IN",2012,41.0262,-85.2576,1
"ALLEN","IN",2012,41.0267,-85.3021,1
"ALLEN","IN",2012,41.0435,-85.1531,1
"ALLEN","IN",2012,41.0456,-85.3058,2
"ALLEN","IN",2012,41.0498,-85.143,1
"ALLEN","IN",2012,41.0513,-85.155,1
"ALLEN","IN",2012,41.0522,-85.2412,2
"ALLEN","IN",2012,41.0547,-85.3033,21
"ALLEN","IN",2012,41.0574,-85.3316,4
"ALLEN","IN",2012,41.0624,-85.2771,2
"ALLEN","IN",2012,41.0645,-85.1739,1
"ALLEN","IN",2012,41.0671,-85.2725,2
"ALLEN","IN",2012,41.0703,-85.2677,2
"ALLEN","IN",2012,41.0706,-85.0144,1
"ALLEN","IN",2012,41.0712,-85.2753,1
"ALLEN","IN",2012,41.0742,-85.0171,1
"ALLEN","IN",2012,41.0745,-85.267,1
"ALLEN","IN",2012,41.0793,-85.1394,703
"ALLEN","IN",2012,41.0799,-85.2637,5
"ALLEN","IN",2012,41.0921,-85.0484,1
"ALLEN","IN",2012,41.1046,-85.0545,1
"ALLEN","IN",2012,41.1071,-85.1415,1
"ALLEN","IN",2012,41.1239,-85.2125,15
"ALLEN","IN",2012,41.1253,-84.8533,1
"ALLEN","IN",2012,41.1336,-84.8986,32
"ALLEN","IN",2012,41.1384,-85.0566,1
"ALLEN","IN",2012,41.1448,-85.0545,1
"ALLEN","IN",2012,41.1475,-85.1168,16
"ALLEN","IN",2012,41.1544,-85.1068,1
"ALLEN","IN",2012,41.1598,-85.1537,4
"ALLEN","IN",2012,41.1614,-85.2101,19
"ALLEN","IN",2012,41.1625,-85.1024,1
"ALLEN","IN",2012,41.1669,-85.1456,1
"ALLEN","IN",2012,41.1711,-84.9238,1
"ALLEN","IN",2012,41.1869,-85.0562,2
"ALLEN","IN",2012,41.1979,-85.1877,2
"ALLEN","IN",2012,41.1986,-85.1169,2
"ALLEN","IN",2012,41.2071,-85.0936,1
"ALLEN","IN",2012,41.2077,-85.1168,4
"ALLEN","IN",2012,41.2109,-84.9669,2
"ALLEN","IN",2012,41.2126,-85.0166,1
"ALLEN","IN",2012,41.2284,-85.1725,38
"ALLEN","IN",2012,41.2504,-85.179,2
"ALLEN","KS",2012,37.9245,-95.4,19
"ALLEN","KY",2012,36.7534,-86.1905,33
"ALLEN","LA",2012,30.7943,-92.6756,12
"ALLEN","OH",2012,40.7089,-84.3536,12
"ALLEN","OH",2012,40.726,-84.0269,1
"ALLEN","OH",2012,40.7425,-84.1052,65
"ALLEN","OH",2012,40.7887,-84.2038,1
"ALLEN","OH",2012,40.8953,-83.8888,1
"ALPENA","MI",2012,44.9022,-83.4425,1
"ALPENA","MI",2012,45.0605,-83.4313,1
"ALPENA","MI",2012,45.0617,-83.4328,7
"ALPINE","CA",2012,38.6937,-119.78,1
"AMADOR","CA",2012,38.3347,-120.755,1
"AMADOR","CA",2012,38.3527,-120.933,2
"AMADOR","CA",2012,38.393,-120.802,2
"AMADOR","CA",2012,38.3998,-120.65,1
"AMADOR","CA",2012,38.4096,-120.631,1
"AMHERST","VA",2012,37.6027,-79.0506,1
"AMITE","MS",2012,31.1974,-91.0218,2
"ANCHORAGE","AK",2012,60.9543,-149.16,2
"ANCHORAGE","AK",2012,61.0662,-149.624,2
"ANCHORAGE","AK",2012,61.0841,-149.769,1
"ANCHORAGE","AK",2012,61.1458,-149.972,1
"ANCHORAGE","AK",2012,61.1488,-149.801,1
"ANCHORAGE","AK",2012,61.161,-149.877,3
"ANCHORAGE","AK",2012,61.2181,-149.9,134
"ANCHORAGE","AK",2012,61.2264,-149.804,5
"ANCHORAGE","AK",2012,61.2536,-149.811,3
"ANCHORAGE","AK",2012,61.313,-149.481,1
"ANCHORAGE","AK",2012,61.3889,-149.482,8
"ANDERSON","KS",2012,38.2806,-95.2419,3
"ANDERSON","SC",2012,34.3065,-82.6637,1
"ANDERSON","SC",2012,34.331,-82.7007,1
"ANDERSON","SC",2012,34.3771,-82.6957,6
"ANDERSON","SC",2012,34.4459,-82.6384,1
"ANDERSON","SC",2012,34.4465,-82.3915,30
"ANDERSON","SC",2012,34.4819,-82.7019,1
"ANDERSON","SC",2012,34.5034,-82.6501,411
"ANDERSON","SC",2012,34.5138,-82.6997,1
"ANDERSON","SC",2012,34.5197,-82.7104,1
"ANDERSON","SC",2012,34.5205,-82.625,1
"ANDERSON","SC",2012,34.521,-82.6945,1
"ANDERSON","SC",2012,34.5302,-82.638,3
"ANDERSON","SC",2012,34.5318,-82.7214,1
"ANDERSON","SC",2012,34.5394,-82.6321,1
"ANDERSON","SC",2012,34.5413,-82.5962,1
"ANDERSON","SC",2012,34.5453,-82.6044,1
"ANDERSON","SC",2012,34.5637,-82.8985,7
"ANDERSON","SC",2012,34.5711,-82.6123,1
"ANDERSON","SC",2012,34.5828,-82.6067,1
"ANDERSON","SC",2012,34.5958,-82.8034,1
"ANDERSON","SC",2012,34.6352,-82.5542,1
"ANDERSON","SC",2012,34.6423,-82.456,18
"ANDERSON","SC",2012,34.7023,-82.4646,6
"ANDERSON","SC",2012,34.8097,-82.5011,1
"ANDERSON","TN",2012,35.9859,-84.2805,7
"ANDERSON","TN",2012,36.01,-84.27,3
"ANDERSON","TN",2012,36.0104,-84.2696,476
"ANDERSON","TN",2012,36.0132,-84.2223,2
"ANDERSON","TN",2012,36.1263,-84.0485,1
"ANDERSON","TN",2012,36.1956,-84.068,5
"ANDERSON","TX",2012,31.7621,-95.6308,18
"ANDERSON","TX",2012,31.8354,-95.8389,1
"ANDERSON","TX",2012,32.0527,-95.5063,6
"ANDROSCOGGIN","ME",2012,43.9725,-70.123,7
"ANDROSCOGGIN","ME",2012,44.0141,-70.0579,2
"ANDROSCOGGIN","ME",2012,44.0979,-70.2312,1
"ANDROSCOGGIN","ME",2012,44.1153,-70.1031,1
"ANDROSCOGGIN","ME",2012,44.2565,-70.2562,3
"ANGELINA","TX",2012,31.1585,-94.4263,1
"ANGELINA","TX",2012,31.1871,-94.781,2
"ANGELINA","TX",2012,31.3382,-94.7291,17
"ANGELINA","TX",2012,31.4466,-94.8722,1
"ANNE ARUNDEL","MD",2012,38.7765,-76.5552,2
"ANNE ARUNDEL","MD",2012,38.7801,-76.5958,4
"ANNE ARUNDEL","MD",2012,38.8027,-76.5365,1
"ANNE ARUNDEL","MD",2012,38.8318,-76.6114,8
"ANNE ARUNDEL","MD",2012,38.8418,-76.5122,6
"ANNE ARUNDEL","MD",2012,38.8513,-76.5963,7
"ANNE ARUNDEL","MD",2012,38.9228,-76.6286,14
"ANNE ARUNDEL","MD",2012,38.9253,-76.4724,1
"ANNE ARUNDEL","MD",2012,38.936,-76.491,1
"ANNE ARUNDEL","MD",2012,38.9521,-76.578,2
"ANNE ARUNDEL","MD",2012,38.9784,-76.4922,290
"ANNE ARUNDEL","MD",2012,38.9794,-76.492,2
"ANNE ARUNDEL","MD",2012,38.9944,-76.5307,1
"ANNE ARUNDEL","MD",2012,39.0018,-76.6875,78
"ANNE ARUNDEL","MD",2012,39.0125,-76.4447,3
"ANNE ARUNDEL","MD",2012,39.0146,-76.6817,3
"ANNE ARUNDEL","MD",2012,39.0284,-76.6014,54
"ANNE ARUNDEL","MD",2012,39.0458,-76.6413,7
"ANNE ARUNDEL","MD",2012,39.0596,-76.7163,1
"ANNE ARUNDEL","MD",2012,39.0649,-76.7271,2
"ANNE ARUNDEL","MD",2012,39.067,-76.6655,39
"ANNE ARUNDEL","MD",2012,39.0704,-76.5452,125
"ANNE ARUNDEL","MD",2012,39.0755,-76.4361,1
"ANNE ARUNDEL","MD",2012,39.0817,-76.5546,5
"ANNE ARUNDEL","MD",2012,39.084,-76.7002,84
"ANNE ARUNDEL","MD",2012,39.1071,-76.485,2
"ANNE ARUNDEL","MD",2012,39.1176,-76.6222,1
"ANNE ARUNDEL","MD",2012,39.1371,-76.6983,30
"ANNE ARUNDEL","MD",2012,39.1493,-76.7752,16
"ANNE ARUNDEL","MD",2012,39.1537,-76.4955,180
"ANNE ARUNDEL","MD",2012,39.1542,-76.5278,1
"ANNE ARUNDEL","MD",2012,39.1577,-76.6968,4
"ANNE ARUNDEL","MD",2012,39.1626,-76.6247,44
"ANNE ARUNDEL","MD",2012,39.1676,-76.5893,1
"ANNE ARUNDEL","MD",2012,39.1863,-76.5923,1
"ANNE ARUNDEL","MD",2012,39.2032,-76.6759,1
"ANNE ARUNDEL","MD",2012,39.2051,-76.6527,9
"ANOKA","MN",2012,45.0482,-93.2474,40
"ANOKA","MN",2012,45.0563,-93.2599,1
"ANOKA","MN",2012,45.0811,-93.2312,2
"ANOKA","MN",2012,45.0861,-93.2633,165
"ANOKA","MN",2012,45.0936,-93.2642,25
"ANOKA","MN",2012,45.1077,-93.238,15
"ANOKA","MN",2012,45.1486,-93.1516,90
"ANOKA","MN",2012,45.1487,-93.1528,1
"ANOKA","MN",2012,45.154,-93.0288,1
"ANOKA","MN",2012,45.1602,-93.0888,312
"ANOKA","MN",2012,45.163,-93.0558,1
"ANOKA","MN",2012,45.1671,-93.3133,4
"ANOKA","MN",2012,45.1677,-93.2694,1
"ANOKA","MN",2012,45.1705,-93.1917,10
"ANOKA","MN",2012,45.1715,-93.2107,1
"ANOKA","MN",2012,45.1717,-93.1981,1
"ANOKA","MN",2012,45.1732,-93.303,345
"ANOKA","MN",2012,45.1879,-93.3821,1
"ANOKA","MN",2012,45.1894,-93.1512,1
"ANOKA","MN",2012,45.1909,-93.3008,11
"ANOKA","MN",2012,45.1914,-93.1129,6
"ANOKA","MN",2012,45.1977,-93.3872,1
"ANOKA","MN",2012,45.2036,-93.2175,1
"ANOKA","MN",2012,45.2216,-93.3372,1
"ANOKA","MN",2012,45.2333,-93.2913,7
"ANOKA","MN",2012,45.2338,-93.1789,1
"ANOKA","MN",2012,45.2502,-93.25,130
"ANOKA","MN",2012,45.2611,-93.45,1
"ANOKA","MN",2012,45.2616,-93.4928,1
"ANOKA","MN",2012,45.2737,-93.4234,1
"ANOKA","MN",2012,45.288,-93.2349,1
"ANOKA","MN",2012,45.312,-93.1495,1
"ANOKA","MN",2012,45.3194,-93.2024,17
"ANOKA","MN",2012,45.3293,-93.2197,78
"ANOKA","MN",2012,45.3325,-93.4467,18
"ANOKA","MN",2012,45.3423,-93.0886,1
"ANOKA","MN",2012,45.3962,-93.3384,1
"ANOKA","MN",2012,45.4107,-93.0987,1
"ANSON","NC",2012,34.9682,-80.0767,3
"ANSON","NC",2012,34.9938,-80.2645,1
"ANTELOPE","NE",2012,42.1802,-98.2119,89
"ANTELOPE","NE",2012,42.3827,-98.1082,1
"ANTRIM","MI",2012,44.8956,-85.4165,6
"ANTRIM","MI",2012,44.9022,-85.0609,6
"ANTRIM","MI",2012,44.9286,-85.3731,8
"ANTRIM","MI",2012,44.9349,-84.8622,1
"ANTRIM","MI",2012,44.9757,-84.9693,2
"ANTRIM","MI",2012,44.9803,-85.2112,1
"APACHE","AZ",2012,34.1112,-109.291,1
"APACHE","AZ",2012,34.1334,-109.286,1
"APACHE","AZ",2012,35.3539,-109.054,2
"APACHE","AZ",2012,35.7114,-109.542,1
"APACHE","AZ",2012,36.3288,-109.729,5
"APPANOOSE","IA",2012,40.7798,-92.7421,1
"APPLING","GA",2012,31.7238,-82.1979,1
"APPLING","GA",2012,31.7783,-82.3485,4
"APPOMATTOX","VA",2012,37.3571,-78.8253,8
"APPOMATTOX","VA",2012,37.4661,-78.909,1
"ARANSAS","TX",2012,28.138,-96.9855,1
"ARAPAHOE","CO",2012,39.5757,-104.956,1
"ARAPAHOE","CO",2012,39.5795,-104.943,1
"ARAPAHOE","CO",2012,39.5796,-104.943,1
"ARAPAHOE","CO",2012,39.5805,-104.901,4
"ARAPAHOE","CO",2012,39.5807,-104.877,364
"ARAPAHOE","CO",2012,39.5815,-104.717,4
"ARAPAHOE","CO",2012,39.5836,-104.857,38
"ARAPAHOE","CO",2012,39.5877,-104.886,1
"ARAPAHOE","CO",2012,39.5897,-105.003,4
"ARAPAHOE","CO",2012,39.5903,-104.928,2
"ARAPAHOE","CO",2012,39.5981,-104.684,1
"ARAPAHOE","CO",2012,39.6011,-105.032,3
"ARAPAHOE","CO",2012,39.6025,-104.858,3
"ARAPAHOE","CO",2012,39.6027,-104.879,4
"ARAPAHOE","CO",2012,39.6031,-104.78,2
"ARAPAHOE","CO",2012,39.6048,-104.853,1
"ARAPAHOE","CO",2012,39.6068,-104.861,2
"ARAPAHOE","CO",2012,39.6112,-104.728,1
"ARAPAHOE","CO",2012,39.6118,-104.951,1
"ARAPAHOE","CO",2012,39.6125,-104.862,1
"ARAPAHOE","CO",2012,39.6133,-105.017,1004
"ARAPAHOE","CO",2012,39.615,-104.044,2
"ARAPAHOE","CO",2012,39.6167,-104.875,14
"ARAPAHOE","CO",2012,39.6172,-104.951,77
"ARAPAHOE","CO",2012,39.6203,-104.333,1
"ARAPAHOE","CO",2012,39.6283,-105.05,9
"ARAPAHOE","CO",2012,39.6288,-104.781,3
"ARAPAHOE","CO",2012,39.6417,-104.959,31
"ARAPAHOE","CO",2012,39.6448,-104.968,4
"ARAPAHOE","CO",2012,39.6478,-104.988,504
"ARAPAHOE","CO",2012,39.6563,-104.764,1
"ARAPAHOE","CO",2012,39.6632,-104.828,6
"ARAPAHOE","CO",2012,39.7294,-104.832,1198
"ARCHER","TX",2012,33.5957,-98.6256,1
"ARCHULETA","CO",2012,37.2695,-107.01,14
"ARENAC","MI",2012,43.9831,-83.9589,11
"ARENAC","MI",2012,44.0475,-83.8544,2
"ARENAC","MI",2012,44.0486,-83.6958,1
"ARKANSAS","AR",2012,34.4062,-91.4096,1
"ARKANSAS","AR",2012,34.4831,-91.5531,6
"ARKANSAS","AR",2012,34.5004,-91.5526,46
"ARLINGTON","VA",2012,38.8382,-77.0939,3
"ARLINGTON","VA",2012,38.8501,-77.0392,1
"ARLINGTON","VA",2012,38.8554,-77.0521,2
"ARLINGTON","VA",2012,38.8566,-77.0967,3
"ARLINGTON","VA",2012,38.8717,-77.1169,1
"ARLINGTON","VA",2012,38.8743,-77.0977,2
"ARLINGTON","VA",2012,38.8764,-77.0722,1
"ARLINGTON","VA",2012,38.8767,-77.1153,1
"ARLINGTON","VA",2012,38.88,-77.11,1
"ARLINGTON","VA",2012,38.8816,-77.091,2899
"ARLINGTON","VA",2012,38.8823,-77.1428,1
"ARLINGTON","VA",2012,38.8845,-77.0939,5
"ARLINGTON","VA",2012,38.8858,-77.1054,166
"ARLINGTON","VA",2012,38.886,-77.0944,5
"ARLINGTON","VA",2012,38.8876,-77.0964,1
"ARLINGTON","VA",2012,38.8922,-77.0708,3
"ARLINGTON","VA",2012,38.8924,-77.0847,4
"ARLINGTON","VA",2012,38.8928,-77.1099,1
"ARLINGTON","VA",2012,38.894,-77.0692,5
"ARLINGTON","VA",2012,38.8956,-77.0719,2
"ARLINGTON","VA",2012,38.8959,-77.1615,1
"ARLINGTON","VA",2012,38.8968,-77.0725,6
"ARLINGTON","VA",2012,38.9105,-77.1198,1
"ARMSTRONG","PA",2012,40.5815,-79.5664,2
"ARMSTRONG","PA",2012,40.5962,-79.5556,2
"ARMSTRONG","PA",2012,40.627,-79.6056,14
"ARMSTRONG","PA",2012,40.6763,-79.6829,1
"ARMSTRONG","PA",2012,40.7615,-79.5293,1
"ARMSTRONG","PA",2012,40.7815,-79.5214,1
"ARMSTRONG","PA",2012,40.7817,-79.5371,1
"ARMSTRONG","PA",2012,40.8002,-79.6212,1
"ARMSTRONG","PA",2012,40.8002,-79.4805,1
"ARMSTRONG","PA",2012,40.8152,-79.5208,1
"ARMSTRONG","PA",2012,40.8165,-79.522,21
"ARMSTRONG","PA",2012,40.8878,-79.5884,2
"ARMSTRONG","TX",2012,35.1117,-101.363,2
"AROOSTOOK","ME",2012,46.1262,-67.8402,24
"AROOSTOOK","ME",2012,46.4187,-68.49,1
"AROOSTOOK","ME",2012,46.6812,-68.0159,7
"AROOSTOOK","ME",2012,46.864,-67.998,1
"AROOSTOOK","ME",2012,46.9086,-67.8258,1
"AROOSTOOK","ME",2012,46.9997,-68.0509,2
"AROOSTOOK","ME",2012,47.0098,-68.1442,3
