"state","year","county","precinct","total_votes","rep_votes","dem_votes"
"AL",2012,"PICKENS","ALICEVILLE",2045,1494,548
"AL",2012,"PICKENS","BENEVOLA",51,10,40
"AL",2012,"PICKENS","BETHLEHEM",121,10,111
"AL",2012,"PICKENS","CARROLLTON/SPEEDS MILL",1060,490,568
"AL",2012,"PICKENS","COCHRANE/DANCY",204,149,55
"AL",2012,"PICKENS","ETHELSVILLE",141,34,106
"AL",2012,"PICKENS","FAIRVIEW/ZION",726,35,686
"AL",2012,"PICKENS","FOREST",227,21,206
"AL",2012,"PICKENS","GORDO",1440,456,976
"AL",2012,"PICKENS","KIRK",190,9,181
"AL",2012,"PICKENS","LIBERTY",321,91,230
"AL",2012,"PICKENS","MACEDONIA",216,183,33
"AL",2012,"PICKENS","MCSHAN",129,33,95
"AL",2012,"PICKENS","PALMETTO",214,45,169
"AL",2012,"PICKENS","PICKENSVILLE",362,259,103
"AL",2012,"PICKENS","PINE GROVE",129,30,99
"AL",2012,"PICKENS","PROVISIONAL",0,0,0
"AL",2012,"PICKENS","REFORM",1257,565,684
"AL",2012,"PICKENS","SAPPS",434,387,45
"AL",2012,"PICKENS","SPRING HILL",49,26,23
"AL",2012,"PIKE","ABSENTEE",553,260,286
"AL",2012,"PIKE","ACADEMY STREET SCHOOL",1442,1195,239
"AL",2012,"PIKE","ANTIOCH CHURCH",291,63,227
"AL",2012,"PIKE","BANKS VOTING CENTER",412,102,305
"AL",2012,"PIKE","BRUNDIDGE-HAISTEN BUILDING",379,167,211
"AL",2012,"PIKE","CHINA GROVE COUNTY BUILDING",188,93,95
"AL",2012,"PIKE","DUNNS VOTING CENTER",141,36,104
"AL",2012,"PIKE","EBENEZER VOTING CENTER",184,47,137
"AL",2012,"PIKE","ENON COUNTY BUILDING",211,31,180
"AL",2012,"PIKE","FIRST BAPTIST CHURCH",1301,328,960
"AL",2012,"PIKE","GALLOWAY ROAD COMMUNITY CENTER",807,703,103
"AL",2012,"PIKE","GOLDEN-SATELLITE BUILDING",376,157,216
"AL",2012,"PIKE","GOSHEN TOWN HALL",377,78,296
"AL",2012,"PIKE","HAMILTON CROSS ROADS",182,25,156
"AL",2012,"PIKE","HENDERSON VOTING CENTER",225,38,184
"AL",2012,"PIKE","JOSIE COUNTY BUILDING",176,42,134
"AL",2012,"PIKE","LITTLE OAK COUNTY BUILDING",214,40,173
"AL",2012,"PIKE","MEEKSVILLE VOLUNTEER FIRE",403,226,175
"AL",2012,"PIKE","OAK BOWERY CHURCH",139,58,81
"AL",2012,"PIKE","PIKE COUNTY COURTHOUSE",1135,784,345
"AL",2012,"PIKE","PROVISIONAL",33,17,16
"AL",2012,"PIKE","RURAL HOME COUNTY BUILDING",414,150,261
"AL",2012,"PIKE","SACO - VOL. FIRE DEPARTMENT",22,15,7
"AL",2012,"PIKE","SPRINGHILL FIRE DEPARTMENT",260,35,220
"AL",2012,"PIKE","SPRINGHILL HOUSING AUTHORITY",230,156,74
"AL",2012,"PIKE","SWEET PILGRIM CHURCH",135,81,54
"AL",2012,"PIKE","TARENTUM COMMUNITY CLUBHOUSE",349,71,275
"AL",2012,"PIKE","TENNILLE TRAWICK SIGN",67,10,57
"AL",2012,"PIKE","TROY ADAMS ARMORY",1832,558,1256
"AL",2012,"PIKE","TROY RECREATION CENTER",1629,469,1136
"AL",2012,"RANDOLPH","ABSENTEE",640,155,483
"AL",2012,"RANDOLPH","BACON LEVEL",297,65,230
"AL",2012,"RANDOLPH","BETHEL",188,19,169
"AL",2012,"RANDOLPH","CAVERS GROVE",259,37,219
"AL",2012,"RANDOLPH","CORINTH",244,39,203
"AL",2012,"RANDOLPH","GRAHAM",221,36,183
"AL",2012,"RANDOLPH","LEVEL ROAD",321,65,256
"AL",2012,"RANDOLPH","MIDWAY",373,158,214
"AL",2012,"RANDOLPH","MOORES STORE",311,33,275
"AL",2012,"RANDOLPH","MORRISON XR FD",271,100,164
"AL",2012,"RANDOLPH","NATIONAL GUARD ARMORY",3016,1443,1548
"AL",2012,"RANDOLPH","NEW HOPE",142,22,119
"AL",2012,"RANDOLPH","OMAHA",208,14,191
"AL",2012,"RANDOLPH","OPHELIA",171,28,142
"AL",2012,"RANDOLPH","PINE HILL",280,45,230
"AL",2012,"RANDOLPH","PROVISIONAL",0,0,0
"AL",2012,"RANDOLPH","ROCK MILLS",225,33,190
"AL",2012,"RANDOLPH","SWAGG",265,57,205
"AL",2012,"RANDOLPH","TIN SHOP FD",412,44,363
"AL",2012,"RANDOLPH","WADLEY",402,125,275
"AL",2012,"RANDOLPH","WEDOWEE CITY HALL",1208,393,804
"AL",2012,"RANDOLPH","WEHADKEE",74,22,49
"AL",2012,"RANDOLPH","WESLEY CHAPEL",143,26,110
"AL",2012,"RANDOLPH","WILSON STORE",177,36,140
"AL",2012,"RANDOLPH","WOODLAND FIRE DEPARTMENT",543,81,457
"AL",2012,"RUSSELL","ABSENTEE",781,378,402
"AL",2012,"RUSSELL","AUSTIN SUMBRY PARK",273,171,101
"AL",2012,"RUSSELL","CENTRAL ACTIVITIES BLDG.",2194,1185,992
"AL",2012,"RUSSELL","CLAUDE PARKMAN BLDG.",880,780,99
"AL",2012,"RUSSELL","COTTONTON FIRE STATION",226,85,139
"AL",2012,"RUSSELL","CRAWFORD VFD",1432,479,949
"AL",2012,"RUSSELL","DIXIE VFD",328,120,206
"AL",2012,"RUSSELL","FIRE DEPARTMENT HURTSBORO",804,639,163
"AL",2012,"RUSSELL","FT. MITCHELL COMM. CENTER",1428,816,600
"AL",2012,"RUSSELL","HATCHECHUBBEE FIRE",208,127,81
"AL",2012,"RUSSELL","LADONIA VFD",2126,708,1404
"AL",2012,"RUSSELL","NATIONAL GUARD ARMORY",571,170,398
"AL",2012,"RUSSELL","OLD SEALE COURTHOUSE",880,449,426
"AL",2012,"RUSSELL","PITTSVIEW FIRE",373,279,89
"AL",2012,"RUSSELL","PROVISIONAL",0,0,0
"AL",2012,"RUSSELL","ROY MARTIN CENTER",2428,670,1738
"AL",2012,"RUSSELL","RUSSELL COUNTY COURTHOUSE",684,595,85
"AL",2012,"RUSSELL","SPENCER REC. CENTER",2079,1941,135
"AL",2012,"RUSSELL","TROY UNIVERSITY",1176,903,269
"AL",2012,"SHELBY","1ST BAPTIST CHURCH OF PELHAM ANNEX",2876,744,2091
"AL",2012,"SHELBY","1ST UNITED METH CHURCH OF ALABASTER",2414,569,1822
"AL",2012,"SHELBY","ABSENTEE",3355,602,2722
"AL",2012,"SHELBY","ASBURY UNITED METHODIST CHURCH",2552,408,2115
"AL",2012,"SHELBY","BAY SPRINGS BAPTIST CHURCH",614,67,544
"AL",2012,"SHELBY","CALERA COMMUNITY CENTER",2979,967,1978
"AL",2012,"SHELBY","CAMP BRANCH CIVIC CENTER",1023,123,882
"AL",2012,"SHELBY","CHELSEA CHURCH OF GOD",2201,288,1894
"AL",2012,"SHELBY","CHELSEA LIBERTY BAPTIST CHURCH",1349,139,1195
"AL",2012,"SHELBY","CHRIST CHURCH UNITED METHODIST",1956,322,1613
"AL",2012,"SHELBY","COLUMBIANA RECREATION BUILDING",2201,524,1659
"AL",2012,"SHELBY","CONCORD BAPTIST CHURCH",3205,1039,2119
"AL",2012,"SHELBY","DUNNAVANT COMMUNITY CENTER",374,26,338
"AL",2012,"SHELBY","EVANGEL PRESBYTERIAN CHURCH",3439,801,2603
"AL",2012,"SHELBY","FAITH PRESBYTERIAN CHURCH",2172,273,1855
"AL",2012,"SHELBY","FIRST CHRISTIAN CHURCH",2345,520,1802
"AL",2012,"SHELBY","FIRST PRESBY CHURCH OF ALABASTER",2447,531,1886
"AL",2012,"SHELBY","FOURMILE VOLUNTEER FIRE & RESCUE",567,60,506
"AL",2012,"SHELBY","GREYSTONE FARMS CLUBHOUSE",1127,178,941
"AL",2012,"SHELBY","HARPERSVILLE CITY HALL",874,305,565
"AL",2012,"SHELBY","HELENA COMMUNITY CENTER",6445,1466,4914
"AL",2012,"SHELBY","HOOVER FIRE STATION #8 (GREYSTONE)",1726,266,1450
"AL",2012,"SHELBY","LIBERTY BAPTIST CHURCH",784,559,219
"AL",2012,"SHELBY","MAYLENE PENTECOSTAL LIGHTHOUSE CHU",591,134,455
"AL",2012,"SHELBY","MEADOW BROOK BAPTIST CHURCH",2889,729,2122
"AL",2012,"SHELBY","MONTEVALLO PARKS&REC BLDG-ORR PARK",1645,919,673
"AL",2012,"SHELBY","NEW HOPE CUMBERLAND PRESBY CHURCH",2161,315,1823
"AL",2012,"SHELBY","NEW LIFE ASSEMBLY OF GOD",1895,247,1631
"AL",2012,"SHELBY","NORTH SHELBY BAPTIST CHURCH",660,133,523
"AL",2012,"SHELBY","PEA RIDGE COMMUNITY CENTER",343,46,292
"AL",2012,"SHELBY","PELHAM CIVIC COMPLEX",5201,987,4155
"AL",2012,"SHELBY","PROVISIONAL",0,0,0
"AL",2012,"SHELBY","RIVERCHASE BAPTIST CHURCH",2331,728,1575
"AL",2012,"SHELBY","RIVERCHASE CHURCH OF CHRIST",2269,415,1835
"AL",2012,"SHELBY","SHELBY IRON WORKS PARK",774,102,664
"AL",2012,"SHELBY","SHOAL CREEK TOWN HALL",837,139,694
"AL",2012,"SHELBY","SILURIA BAPTIST CHURCH",2361,479,1837
"AL",2012,"SHELBY","SOUTHCREST BAPTIST CHURCH",1968,330,1620
"AL",2012,"SHELBY","SOUTHSIDE BAPTIST CHURCH",2193,469,1700
"AL",2012,"SHELBY","SPORTS BLAST SHELBY COUNTY",4214,777,3405
"AL",2012,"SHELBY","THE CHURCH AT BROOK HILLS",3200,651,2525
"AL",2012,"SHELBY","TURNER-HOLLIS AMER LEGION POST 195",313,87,225
"AL",2012,"SHELBY","UNDERWOOD BAPTIST CHURCH",251,24,226
"AL",2012,"SHELBY","UNIVERSITY BAPTIST CHURCH",856,264,582
"AL",2012,"SHELBY","VALLEYDALE BAPTIST CHURCH",2828,440,2347
"AL",2012,"SHELBY","VANDIVER VOLUNTEER FIRE DEPT",544,54,486
"AL",2012,"SHELBY","VINCENT CITY HALL",1112,371,733
"AL",2012,"SHELBY","WILSONVILLE UNITED METHODIST CHUR",1429,196,1222
"AL",2012,"SHELBY","WILTON BAPTIST CHURCH",314,131,180
"AL",2012,"STCLAIR","ABSENTEE",1343,196,1137
"AL",2012,"STCLAIR","ARGO TOWN HALL",2033,283,1732
"AL",2012,"STCLAIR","ASHVILLE CITY HALL",1033,368,653
"AL",2012,"STCLAIR","BRANCHVILLE CUMBERLAND PRESB. CHRCH",1328,119,1201
"AL",2012,"STCLAIR","CEDAR GROVE BAPTIST",952,139,804
"AL",2012,"STCLAIR","CHANDLER MT. COMM. CTR",159,27,132
"AL",2012,"STCLAIR","COOK SPRINGS VFD",882,100,774
"AL",2012,"STCLAIR","COOSA VALLEY ELEM.",1323,151,1166
"AL",2012,"STCLAIR","EDEN OLD TOWN HALL",761,95,656
"AL",2012,"STCLAIR","FAIRVIEW CHURCH",146,14,132
"AL",2012,"STCLAIR","FRIENDSHIP VFD",1127,134,984
"AL",2012,"STCLAIR","GALLANT VFD",124,9,115
"AL",2012,"STCLAIR","GUM SPRINGS CHURCH",297,24,270
"AL",2012,"STCLAIR","MOODY CIVIC CENTER",4258,715,3494
"AL",2012,"STCLAIR","NEW LONDON VFD",824,164,659
"AL",2012,"STCLAIR","NORTH VALLEY CHURCH",1721,487,1228
"AL",2012,"STCLAIR","ODENVILLE AGING CENTER",1485,125,1344
"AL",2012,"STCLAIR","OLDHAM CHAPEL CHURCH",203,19,180
"AL",2012,"STCLAIR","PELL CITY CIVIC CENTER",2838,514,2296
"AL",2012,"STCLAIR","PELL CITY COMMUNITY CTR",2156,714,1420
"AL",2012,"STCLAIR","PINEDALE VFD",524,48,463
"AL",2012,"STCLAIR","POPLAR SPRINGS CHURCH",281,52,221
"AL",2012,"STCLAIR","PRESCOTT COMMUNITY CTR",705,69,629
"AL",2012,"STCLAIR","PROVISIONAL",0,0,0
"AL",2012,"STCLAIR","RAGLAND TOWN HALL",944,199,738
"AL",2012,"STCLAIR","RIVERSIDE TOWN HALL",1001,206,790
"AL",2012,"STCLAIR","SHOAL CREEK COMM. CTR.",355,41,309
"AL",2012,"STCLAIR","SLATE UNION CHURCH",439,35,398
"AL",2012,"STCLAIR","SPRINGVILLE ARMORY",3535,389,3121
"AL",2012,"STCLAIR","STEELE COMM. CENTER",549,87,452
"AL",2012,"STCLAIR","WATTSVILLE VFD",774,106,664
"AL",2012,"STCLAIR","WHITES CHAPEL TOWN HALL",709,130,575
"AL",2012,"STCLAIR","WOLF CREEK VFD",296,31,264
"AL",2012,"SUMTER","ABSENTEE",497,408,89
"AL",2012,"SUMTER","BELLAMY COMMUNITY CENTER",314,290,22
"AL",2012,"SUMTER","BOYD TRAILER",184,146,37
"AL",2012,"SUMTER","COATOPA BEL FIRE DEPT.",275,163,110
"AL",2012,"SUMTER","CUBA COMMUNITY CENTER",762,535,223
"AL",2012,"SUMTER","EMELLE SUMT. TOWN HALL",278,207,71
"AL",2012,"SUMTER","EPES COMMUNITY CENTER",307,272,35
"AL",2012,"SUMTER","GAINESVILLE COMMUNITY CENTER",364,334,30
"AL",2012,"SUMTER","GEIGER TOWN HALL",184,161,23
"AL",2012,"SUMTER","LIVINGSTON CIVIC CENTER",1875,1271,596
"AL",2012,"SUMTER","PANOLA TRAILER",264,231,32
"AL",2012,"SUMTER","PROVISIONAL",0,0,0
"AL",2012,"SUMTER","WARD COMMUNITY CENTER",244,177,67
"AL",2012,"SUMTER","WHITFIELD TRAILER",88,83,5
"AL",2012,"SUMTER","YORK - SUMTER RESCUE SQUAD",1389,1142,245
"AL",2012,"TALLADEGA","ABSENTEE",973,322,644
"AL",2012,"TALLADEGA","ANTIOCH BAPTIST CHURCH",2395,629,1745
"AL",2012,"TALLADEGA","B. N. MABRA CENTER",2749,2441,303
"AL",2012,"TALLADEGA","BEMISTON RECREATION CENTER",347,64,280
"AL",2012,"TALLADEGA","BERNEYS STATION VFD",326,244,81
"AL",2012,"TALLADEGA","BETHEL BAPTIST CHURCH",681,545,132
"AL",2012,"TALLADEGA","BON AIR CITY HALL",422,210,207
"AL",2012,"TALLADEGA","BRECON RECREATION CENTER",1453,794,649
"AL",2012,"TALLADEGA","COUNTY LINE VOL FIRE DEPT.",376,56,314
"AL",2012,"TALLADEGA","EASTABOGA COMMUNITY CENTER",713,235,474
"AL",2012,"TALLADEGA","FAYETTEVILLE FIRE DEPARTMENT",662,157,501
"AL",2012,"TALLADEGA","IRONATON VOL. FIRE DEPARTMENT",649,133,512
"AL",2012,"TALLADEGA","J. CRAIG SMITH COMM. CTR",5684,2379,3271
"AL",2012,"TALLADEGA","KINGSTON BAPTIST CHURCH",333,251,79
"AL",2012,"TALLADEGA","LAY LAKE VOL. FIRE DEPARTMENT",548,43,500
"AL",2012,"TALLADEGA","LINCOLN OLD HIGH SCHOOL GYM",2554,919,1618
"AL",2012,"TALLADEGA","MUNFORD OLD HIGH SCHOOL GYM",1495,483,998
"AL",2012,"TALLADEGA","OAK GROVE CITY HALL",1151,390,748
"AL",2012,"TALLADEGA","PROVISIONAL",8,1,7
"AL",2012,"TALLADEGA","R. S. LIMBAUGH COMM. CTR",2480,1040,1421
"AL",2012,"TALLADEGA","RENFROE VOL. FIRE DEPARTMENT",858,257,599
"AL",2012,"TALLADEGA","SPRING STREET COMM. CENTER",2247,575,1646
"AL",2012,"TALLADEGA","ST. ANDREWS METHODIST CHURCH",683,173,507
"AL",2012,"TALLADEGA","STEMLEY VOL. FIRE DEPARTMENT",1156,412,742
"AL",2012,"TALLADEGA","SYCAMORE NUTRITION CENTER",427,162,263
"AL",2012,"TALLADEGA","TALLADEGA CO. CENTRAL HS",351,269,82
"AL",2012,"TALLADEGA","WALDO CITY HALL",360,87,270
"AL",2012,"TALLADEGA","WINTERBORO VOL. FIRE",1292,634,653
"AL",2012,"TALLAPOOSA","A/C HOUSING AUTHORITY",832,463,368
"AL",2012,"TALLAPOOSA","ABSENTEE",651,219,432
"AL",2012,"TALLAPOOSA","ALEX CITY FIRE LAKE HILL",839,153,680
"AL",2012,"TALLAPOOSA","ALEX CITY NATIONAL GUARD",1654,387,1251
"AL",2012,"TALLAPOOSA","BUTTSTON VOLUNTEER FIRE",121,25,95
"AL",2012,"TALLAPOOSA","CHURCHHILL VOTING HOUSE",110,32,76
"AL",2012,"TALLAPOOSA","COOPER COMMUNITY CENTER",2274,1398,870
"AL",2012,"TALLAPOOSA","COWPENS VOTING HOUSE",398,71,324
"AL",2012,"TALLAPOOSA","DADEVILLE RECREATION CENTER",1481,774,698
"AL",2012,"TALLAPOOSA","DAVISTON COMMUNITY CENTER",249,74,172
"AL",2012,"TALLAPOOSA","EAGLE CREEK VOTING HOUSE",225,42,182
"AL",2012,"TALLAPOOSA","HACKNEYVILLE COMMUNITY CENTER",643,61,575
"AL",2012,"TALLAPOOSA","HILLABEE BAPTIST CHURCH",639,57,580
"AL",2012,"TALLAPOOSA","JACKSONS GAP V.F.D.",1066,247,810
"AL",2012,"TALLAPOOSA","MANOY VOTING HOUSE",827,116,701
"AL",2012,"TALLAPOOSA","MARYS CROSS RDS. VOTING HOUSE",239,143,94
"AL",2012,"TALLAPOOSA","MONCRIEF",213,29,182
"AL",2012,"TALLAPOOSA","MT. LOVELY BAPTIST CHURCH",849,761,85
"AL",2012,"TALLAPOOSA","NEW PACES PT. V.F.D.",1037,177,850
"AL",2012,"TALLAPOOSA","NEW SITE TOWN HALL",597,96,499
"AL",2012,"TALLAPOOSA","OURTOWN V.F.D.",666,98,565
"AL",2012,"TALLAPOOSA","PROVISIONAL",0,0,0
"AL",2012,"TALLAPOOSA","REELTOWN FIRE DEPARTMENT",955,147,804
"AL",2012,"TALLAPOOSA","SARDIS COMMUNITY BUILDING",262,95,167
"AL",2012,"TALLAPOOSA","TALLASSEE CITY HALL",618,111,498
"AL",2012,"TALLAPOOSA","UNION COMMUNITY BUILDING",570,61,508
"AL",2012,"TALLAPOOSA","WALL STREET COMMUNITY CENTER",653,415,237
"AL",2012,"TUSCALOOSA","ABERNANT BAPTIST CHURCH",672,85,578
"AL",2012,"TUSCALOOSA","ABSENTEE",2955,1108,1829
"AL",2012,"TUSCALOOSA","ANTIOCH BAPTIST CHURCH",161,20,138
"AL",2012,"TUSCALOOSA","BIG SANDY BAPTIST",2442,1028,1403
"AL",2012,"TUSCALOOSA","BOBBY MILLER ACTIVITY",5145,1894,3215
"AL",2012,"TUSCALOOSA","BUHL VFD STATION",366,32,329
"AL",2012,"TUSCALOOSA","CARROLLS CREEK BAPTIST",2487,306,2166
"AL",2012,"TUSCALOOSA","CHAPEL HILL BAPTIST",1632,344,1278
"AL",2012,"TUSCALOOSA","COALING TOWN HALL",1476,285,1174
"AL",2012,"TUSCALOOSA","COKER FIRE DEPT.",636,82,549
"AL",2012,"TUSCALOOSA","COMMUNITY CHURCH COTTONDALE",1457,415,1030
"AL",2012,"TUSCALOOSA","COTTONDALE METHODIST CHURCH",939,209,722
"AL",2012,"TUSCALOOSA","COUNTY ROAD CAMP 3",457,111,342
"AL",2012,"TUSCALOOSA","DUNCANVILLE MIDDLE",1683,436,1228
"AL",2012,"TUSCALOOSA","ECHOLA VFD",231,20,211
"AL",2012,"TUSCALOOSA","ELROD VFD STATION",211,31,178
"AL",2012,"TUSCALOOSA","FLATWOODS BAPTIST",1901,656,1229
"AL",2012,"TUSCALOOSA","FORREST LAKE METHODIST",639,262,350
"AL",2012,"TUSCALOOSA","FOSTERS FIRE DEPT.",910,388,513
"AL",2012,"TUSCALOOSA","G G HARDIN COMMUNITY CENTER",1013,151,855
"AL",2012,"TUSCALOOSA","GREEN ACRES HEALTH CTR",1111,898,202
"AL",2012,"TUSCALOOSA","HAGLER FIRE DEPT.",231,16,212
"AL",2012,"TUSCALOOSA","HOLT ELEMENTARY",1623,1218,393
"AL",2012,"TUSCALOOSA","JAYCEE PARK BOYS CLUB",2556,1683,838
"AL",2012,"TUSCALOOSA","LAKEVIEW FIRE",1919,229,1673
"AL",2012,"TUSCALOOSA","MARY PHELPS CENTER",2975,632,2315
"AL",2012,"TUSCALOOSA","MAYFIELD FIRE",110,14,95
"AL",2012,"TUSCALOOSA","MCABEE CENTER",1851,936,881
"AL",2012,"TUSCALOOSA","MCDONALD HUGHES CC",2216,2185,27
"AL",2012,"TUSCALOOSA","MCFARLAND MALL",4392,2664,1698
"AL",2012,"TUSCALOOSA","MONTGOMERY FIRE DEPT.",697,80,611
"AL",2012,"TUSCALOOSA","MOUNT OLIVE VFD",977,143,822
"AL",2012,"TUSCALOOSA","NORTHPORT CITY HALL",3074,902,2136
"AL",2012,"TUSCALOOSA","NORTHPORT COMMUNITY CENTER",1665,836,811
"AL",2012,"TUSCALOOSA","OLD REX APPLIANCE BUILDING",1954,1585,360
"AL",2012,"TUSCALOOSA","PETERSON COMMUNITY CHURCH",556,110,436
"AL",2012,"TUSCALOOSA","PROVISIONAL",95,45,45
"AL",2012,"TUSCALOOSA","RALPH FIRE DEPT.",526,175,347
"AL",2012,"TUSCALOOSA","ROMULUS FIRE DEPT.",246,44,199
"AL",2012,"TUSCALOOSA","SAMANTHA VFD",668,89,575
"AL",2012,"TUSCALOOSA","SHERIFFS FIRING RANGE",205,18,184
"AL",2012,"TUSCALOOSA","SKYLAND ELEMENTARY",2285,1565,695
"AL",2012,"TUSCALOOSA","SPRAYBERRY REG ED CENTER",870,650,216
"AL",2012,"TUSCALOOSA","STATION 2 CARROLLS CREEK",878,139,736
"AL",2012,"TUSCALOOSA","STILLMAN COLL HAYS CTR",3048,2964,72
"AL",2012,"TUSCALOOSA","TANNEHILL VLY BAPTIST",1370,168,1195
"AL",2012,"TUSCALOOSA","TUSCALOOSA ACADEMY",3637,930,2661
"AL",2012,"TUSCALOOSA","TUSCALOOSA COURTHOUSE ANNEX",1208,480,696
"AL",2012,"TUSCALOOSA","U OF A STUDENT REC/CTR.",2265,817,1395
"AL",2012,"TUSCALOOSA","UNITY BAPTIST",436,346,89
"AL",2012,"TUSCALOOSA","UNIV MALL",1740,752,944
"AL",2012,"TUSCALOOSA","VANCE COMMUNITY CENTER",990,196,781
"AL",2012,"TUSCALOOSA","VESTAVIA HILLS ELEMENTARY",2099,590,1476
"AL",2012,"TUSCALOOSA","WHITSON CHURCH OF CHRIST",37,4,33
"AL",2012,"TUSCALOOSA","WINDHAM SPRINGS BAPTIST",160,16,144
"AL",2012,"TUSCALOOSA","YELLOW CREEK FIRE DEPT.",507,66,438
"AL",2012,"WALKER","ABSENTEE",819,156,650
"AL",2012,"WALKER","ABUNDANT LIFE CHURCH",255,41,210
"AL",2012,"WALKER","ARGO FIRE DEPARTMENT",331,112,215
"AL",2012,"WALKER","BETHEL ASSEMBLY OF GOD CHURCH",329,64,261
"AL",2012,"WALKER","BEVILL STATE TECH.",1564,226,1330
"AL",2012,"WALKER","BOLDO COMMUNITY CENTER",931,139,780
"AL",2012,"WALKER","CARBON HILL COMMUNITY CENTER",981,331,640
"AL",2012,"WALKER","COPELAND FERRY FIRE DEPARTMENT",195,32,158
"AL",2012,"WALKER","CORDOVA VFW BUILDING",1399,375,1008
"AL",2012,"WALKER","CORONA BAPTIST CHURCH",128,20,108
"AL",2012,"WALKER","CROSSROADDS CHURCH OF CHRIST",350,43,306
"AL",2012,"WALKER","CURRY-COMMUNITY CENTER",1137,163,965
"AL",2012,"WALKER","DILLWORTH COMMUNITY BUILDING",288,39,245
"AL",2012,"WALKER","DORA CIVIC CENTER",1135,307,815
"AL",2012,"WALKER","ELDRIDGE CITY HALL",198,24,171
"AL",2012,"WALKER","EMPIRE UNION BUILDING",747,142,595
"AL",2012,"WALKER","FARMSTEAD BAPTIST",2043,331,1692
"AL",2012,"WALKER","JASPER MALL",2239,405,1819
"AL",2012,"WALKER","KANSAS CITY HALL",176,43,130
"AL",2012,"WALKER","LIBERTY HILL CHURCH",68,13,55
"AL",2012,"WALKER","MANCHESTER COMMUNITY BUILDING",313,67,242
